codex_entry treasure treasure_haiki_44 2
codex_entry enemy tsuchinoko_bomber 1
codex_entry enemy uji_uji 1
codex_entry enemy bake_kinoko 1
codex_entry enemy rust_slug 1
codex_entry enemy web_spider 1
codex_entry enemy slime 1
codex_entry enemy fire_lizard 1
codex_entry enemy shield_beetle 1
codex_entry enemy ore_crab 1
codex_entry enemy thorn_slime 1
codex_entry enemy bomb_tsuchinoko 1
codex_entry enemy big_shield_beetle 1
codex_entry enemy magnet_bat 1
codex_entry enemy hane_kinoko 1
codex_entry enemy heal_slug 1
codex_entry enemy swordgrass_slime 1
codex_entry enemy gold_rat 1
codex_entry enemy surprise_box 1
codex_entry enemy drill_hermit 1
codex_entry enemy puni_slime 1
codex_entry enemy sticky_spider 1
codex_entry enemy gem_crab 1
codex_effect treasure_alarm_clock dig
codex_effect treasure_alarm_clock status_stun
codex_effect treasure_alarm_clock basic_attack
codex_effect treasure_asakou_10 dig
codex_effect treasure_asakou_10 basic_attack
codex_effect treasure_haiki_47 dig
codex_effect treasure_haiki_47 basic_attack
codex_effect item_torch light
codex_effect item_torch basic_attack
codex_effect treasure_asakou_24 light
codex_effect treasure_asakou_24 dig
codex_effect treasure_asakou_24 basic_attack
codex_effect item_shovel dig
codex_effect item_shovel basic_attack
codex_effect treasure_asakou_03 dig
codex_effect treasure_asakou_03 basic_attack
codex_effect item_coin_bag coin_drop_chance
codex_effect item_coin_bag basic_attack
codex_effect treasure_junk_pot dig
codex_effect treasure_junk_pot basic_attack
codex_effect treasure_junk_pot forced_critical_hit
codex_effect item_bat reflect_physical
codex_effect item_bat basic_attack
codex_effect item_chipped_pickaxe dig_hard
codex_effect item_chipped_pickaxe basic_attack
codex_effect treasure_asakou_04 dig
codex_effect treasure_asakou_04 basic_attack
codex_effect treasure_candle light
codex_effect treasure_candle basic_attack
codex_effect treasure_asakou_29 light
codex_effect treasure_asakou_29 dig
codex_effect treasure_asakou_29 basic_attack
codex_effect treasure_asakou_22 dig
codex_effect treasure_asakou_22 basic_attack
codex_effect item_frying_pan basic_attack
codex_effect item_frying_pan reflect_physical_chance
codex_effect item_thunderclap_book light
codex_effect item_thunderclap_book basic_attack
codex_effect treasure_power_plug basic_attack
codex_effect treasure_power_plug dig
codex_effect treasure_haiki_58 dig
codex_effect treasure_haiki_58 status_paralyze_chance
codex_effect treasure_haiki_58 basic_attack
codex_effect treasure_asakou_07 basic_attack
codex_effect item_hard_bread status_stun_chance
codex_effect item_hard_bread basic_attack
codex_effect item_small_drill dig_multi
codex_effect item_small_drill dig
codex_effect item_small_drill basic_attack
codex_effect treasure_asakou_02 dig
codex_effect treasure_asakou_02 basic_attack
codex_effect treasure_asakou_15 dig
codex_effect treasure_asakou_15 basic_attack
codex_effect item_compass detect_treasure
codex_effect item_compass basic_attack
codex_effect item_magic_lantern light
codex_effect item_magic_lantern basic_attack
codex_effect item_firefly_bottle detect_hidden
codex_effect item_firefly_bottle light
codex_effect item_firefly_bottle basic_attack
codex_effect item_icecrystal_book light
codex_effect item_icecrystal_book basic_attack
codex_effect item_spear basic_attack
codex_effect item_forged_shovel dig
codex_effect item_forged_shovel basic_attack
codex_effect item_drill dig_multi
codex_effect item_drill dig
codex_effect item_drill basic_attack
codex_effect item_silver_shovel dig
codex_effect item_silver_shovel basic_attack
codex_effect item_orbit_stake orbit_anchor
codex_effect item_orbit_stake orbit_shift
codex_effect item_orbit_stake basic_attack
codex_effect item_thunder_book light
codex_effect item_thunder_book basic_attack
codex_effect treasure_haiki_38 dig
codex_effect treasure_haiki_38 basic_attack
codex_effect item_great_torch light
codex_effect item_great_torch basic_attack
codex_effect treasure_asakou_20 dig
codex_effect treasure_asakou_20 basic_attack
codex_effect treasure_haiki_37 dig
codex_effect treasure_haiki_37 basic_attack
codex_effect item_lantern light
codex_effect item_lantern basic_attack
codex_effect treasure_junk_poison_planter dig
codex_effect treasure_junk_poison_planter status_poison
codex_effect treasure_junk_poison_planter basic_attack
codex_effect treasure_haiki_33 dig
codex_effect treasure_haiki_33 status_paralyze_chance
codex_effect treasure_haiki_33 basic_attack
codex_effect treasure_asakou_16 dig
codex_effect treasure_asakou_16 basic_attack
codex_effect treasure_asakou_27 light
codex_effect treasure_asakou_27 dig
codex_effect treasure_asakou_27 basic_attack
codex_effect treasure_asakou_27 regen
codex_effect treasure_haiki_32 dig
codex_effect treasure_haiki_32 basic_attack
codex_effect treasure_junk_tv dig
codex_effect treasure_junk_tv status_blind
codex_effect treasure_junk_tv basic_attack
codex_effect treasure_haiki_31 dig
codex_effect treasure_haiki_31 basic_attack
codex_effect item_silver_sword critical_chance
codex_effect item_silver_sword critical_power
codex_effect item_silver_sword basic_attack
codex_effect treasure_asakou_17 dig
codex_effect treasure_asakou_17 status_slow_chance
codex_effect treasure_asakou_17 basic_attack
codex_effect item_steel_pickaxe dig_hard
codex_effect item_steel_pickaxe basic_attack
codex_effect treasure_junk_wine_bottle basic_attack
codex_effect treasure_junk_wine_bottle status_confuse_chance
codex_effect treasure_junk_wine_bottle dig
codex_effect treasure_junk_wine_bottle break_glass_shards
codex_effect treasure_haiki_45 dig
codex_effect treasure_haiki_45 basic_attack
codex_effect item_metal_bat knockback
codex_effect item_metal_bat basic_attack
codex_effect treasure_chili_bottle dig
codex_effect treasure_chili_bottle flame_burst
codex_effect treasure_chili_bottle basic_attack
codex_effect treasure_chili_bottle break_glass_shards
codex_sync_suppress_ring item_shovel 1
codex_sync_suppress_ring item_torch 1
current_stage 1
current_stage_id stage_02_junk_magic
unlocked_stages 3
unlocked_ring_count 3
unlocked_warp_points 5
latest_warp 12552 -11592
dungeon_seed stage_02_junk_magic 1 1625452338
dungeon_warp_point stage_02_junk_magic 0 2760 -3192 1 1 1
dungeon_warp_point stage_02_junk_magic 1 6168 -4344 1 1 1
dungeon_warp_point stage_02_junk_magic 2 8952 -5832 1 1 1
dungeon_warp_point stage_02_junk_magic 3 10296 -7848 1 1 1
dungeon_warp_point stage_02_junk_magic 4 12552 -11592 1 1 1
dungeon_minimap_cell stage_02_junk_magic -2 -3 0
dungeon_minimap_cell stage_02_junk_magic 133 -108 0
dungeon_minimap_cell stage_02_junk_magic -1 -3 0
dungeon_minimap_cell stage_02_junk_magic 50 -49 0
dungeon_minimap_cell stage_02_junk_magic 0 -3 0
dungeon_minimap_cell stage_02_junk_magic 244 -223 0
dungeon_minimap_cell stage_02_junk_magic 51 -49 0
dungeon_minimap_cell stage_02_junk_magic 1 -3 0
dungeon_minimap_cell stage_02_junk_magic 245 -223 0
dungeon_minimap_cell stage_02_junk_magic 50 -71 1
dungeon_minimap_cell stage_02_junk_magic -2 -2 0
dungeon_minimap_cell stage_02_junk_magic -1 -2 0
dungeon_minimap_cell stage_02_junk_magic 51 -71 0
dungeon_minimap_cell stage_02_junk_magic 78 -56 1
dungeon_minimap_cell stage_02_junk_magic 0 -2 0
dungeon_minimap_cell stage_02_junk_magic 231 -191 0
dungeon_minimap_cell stage_02_junk_magic 79 -56 2
dungeon_minimap_cell stage_02_junk_magic 1 -2 0
dungeon_minimap_cell stage_02_junk_magic 230 -191 2
dungeon_minimap_cell stage_02_junk_magic 210 -117 0
dungeon_minimap_cell stage_02_junk_magic 128 -71 1
dungeon_minimap_cell stage_02_junk_magic 52 -43 2
dungeon_minimap_cell stage_02_junk_magic 231 -202 0
dungeon_minimap_cell stage_02_junk_magic -3 -1 2
dungeon_minimap_cell stage_02_junk_magic -2 -1 0
dungeon_minimap_cell stage_02_junk_magic -1 -1 0
dungeon_minimap_cell stage_02_junk_magic 99 -84 0
dungeon_minimap_cell stage_02_junk_magic -5 4 3
dungeon_minimap_cell stage_02_junk_magic 0 -1 0
dungeon_minimap_cell stage_02_junk_magic 98 -84 0
dungeon_minimap_cell stage_02_junk_magic 260 -231 1
dungeon_minimap_cell stage_02_junk_magic 1 -1 0
dungeon_minimap_cell stage_02_junk_magic 97 -84 0
dungeon_minimap_cell stage_02_junk_magic 2 -1 0
dungeon_minimap_cell stage_02_junk_magic 78 -72 0
dungeon_minimap_cell stage_02_junk_magic -2 0 0
dungeon_minimap_cell stage_02_junk_magic 15 -8 0
dungeon_minimap_cell stage_02_junk_magic -1 0 0
dungeon_minimap_cell stage_02_junk_magic 125 -74 2
dungeon_minimap_cell stage_02_junk_magic 0 0 0
dungeon_minimap_cell stage_02_junk_magic 30 -59 1
dungeon_minimap_cell stage_02_junk_magic 124 -74 1
dungeon_minimap_cell stage_02_junk_magic 1 0 0
dungeon_minimap_cell stage_02_junk_magic 31 -59 2
dungeon_minimap_cell stage_02_junk_magic -2 1 0
dungeon_minimap_cell stage_02_junk_magic 181 -109 1
dungeon_minimap_cell stage_02_junk_magic -1 1 0
dungeon_minimap_cell stage_02_junk_magic 13 -5 2
dungeon_minimap_cell stage_02_junk_magic 199 -115 0
dungeon_minimap_cell stage_02_junk_magic 95 -75 0
dungeon_minimap_cell stage_02_junk_magic 0 1 0
dungeon_minimap_cell stage_02_junk_magic 198 -115 3
dungeon_minimap_cell stage_02_junk_magic 94 -75 0
dungeon_minimap_cell stage_02_junk_magic 1 1 0
dungeon_minimap_cell stage_02_junk_magic 44 -61 2
dungeon_minimap_cell stage_02_junk_magic -1 -5 1
dungeon_minimap_cell stage_02_junk_magic 133 -74 1
dungeon_minimap_cell stage_02_junk_magic 0 -5 1
dungeon_minimap_cell stage_02_junk_magic 242 -215 0
dungeon_minimap_cell stage_02_junk_magic 132 -74 1
dungeon_minimap_cell stage_02_junk_magic 1 -5 1
dungeon_minimap_cell stage_02_junk_magic 243 -215 0
dungeon_minimap_cell stage_02_junk_magic 201 -109 1
dungeon_minimap_cell stage_02_junk_magic -3 -4 1
dungeon_minimap_cell stage_02_junk_magic 28 -51 1
dungeon_minimap_cell stage_02_junk_magic -2 -4 1
dungeon_minimap_cell stage_02_junk_magic -1 -4 2
dungeon_minimap_cell stage_02_junk_magic 138 -106 0
dungeon_minimap_cell stage_02_junk_magic 0 -4 1
dungeon_minimap_cell stage_02_junk_magic 139 -106 0
dungeon_minimap_cell stage_02_junk_magic 1 -4 1
dungeon_minimap_cell stage_02_junk_magic 136 -106 0
dungeon_minimap_cell stage_02_junk_magic 2 -4 0
dungeon_minimap_cell stage_02_junk_magic 137 -106 0
dungeon_minimap_cell stage_02_junk_magic 3 -4 0
dungeon_minimap_cell stage_02_junk_magic 208 -166 2
dungeon_minimap_cell stage_02_junk_magic 99 -71 2
dungeon_minimap_cell stage_02_junk_magic -4 -3 1
dungeon_minimap_cell stage_02_junk_magic 149 -90 2
dungeon_minimap_cell stage_02_junk_magic 135 -108 0
dungeon_minimap_cell stage_02_junk_magic 47 -68 0
dungeon_minimap_cell stage_02_junk_magic -3 -3 1
dungeon_minimap_cell stage_02_junk_magic 48 -49 1
dungeon_minimap_cell stage_02_junk_magic 2 -3 0
dungeon_minimap_cell stage_02_junk_magic 246 -223 0
dungeon_minimap_cell stage_02_junk_magic 49 -49 2
dungeon_minimap_cell stage_02_junk_magic 3 -3 0
dungeon_minimap_cell stage_02_junk_magic 247 -223 0
dungeon_minimap_cell stage_02_junk_magic 54 -49 0
dungeon_minimap_cell stage_02_junk_magic 4 -3 0
dungeon_minimap_cell stage_02_junk_magic 207 -186 1
dungeon_minimap_cell stage_02_junk_magic 240 -223 1
dungeon_minimap_cell stage_02_junk_magic -4 -2 2
dungeon_minimap_cell stage_02_junk_magic 163 -134 2
dungeon_minimap_cell stage_02_junk_magic 30 -49 0
dungeon_minimap_cell stage_02_junk_magic 217 -176 0
dungeon_minimap_cell stage_02_junk_magic 231 -186 2
dungeon_minimap_cell stage_02_junk_magic 162 -134 2
dungeon_minimap_cell stage_02_junk_magic 31 -49 0
dungeon_minimap_cell stage_02_junk_magic 216 -176 2
dungeon_minimap_cell stage_02_junk_magic 230 -186 2
dungeon_minimap_cell stage_02_junk_magic -3 -2 1
dungeon_minimap_cell stage_02_junk_magic 76 -56 1
dungeon_minimap_cell stage_02_junk_magic 2 -2 0
dungeon_minimap_cell stage_02_junk_magic 229 -191 0
dungeon_minimap_cell stage_02_junk_magic 77 -56 1
dungeon_minimap_cell stage_02_junk_magic 3 -2 0
dungeon_minimap_cell stage_02_junk_magic 228 -191 0
dungeon_minimap_cell stage_02_junk_magic 74 -56 1
dungeon_minimap_cell stage_02_junk_magic 4 -2 0
dungeon_minimap_cell stage_02_junk_magic 227 -191 0
dungeon_minimap_cell stage_02_junk_magic -4 -1 1
dungeon_minimap_cell stage_02_junk_magic 96 -84 0
dungeon_minimap_cell stage_02_junk_magic 258 -231 1
dungeon_minimap_cell stage_02_junk_magic 3 -1 0
dungeon_minimap_cell stage_02_junk_magic 103 -84 0
dungeon_minimap_cell stage_02_junk_magic 4 -1 0
dungeon_minimap_cell stage_02_junk_magic -4 0 2
dungeon_minimap_cell stage_02_junk_magic 34 -50 0
dungeon_minimap_cell stage_02_junk_magic 30 -22 2
dungeon_minimap_cell stage_02_junk_magic -3 0 0
dungeon_minimap_cell stage_02_junk_magic 225 -148 1
dungeon_minimap_cell stage_02_junk_magic 211 -130 0
dungeon_minimap_cell stage_02_junk_magic 154 -121 2
dungeon_minimap_cell stage_02_junk_magic 52 -63 1
dungeon_minimap_cell stage_02_junk_magic 258 -252 2
dungeon_minimap_cell stage_02_junk_magic 127 -74 2
dungeon_minimap_cell stage_02_junk_magic 2 0 0
dungeon_minimap_cell stage_02_junk_magic 126 -74 0
dungeon_minimap_cell stage_02_junk_magic 3 0 0
dungeon_minimap_cell stage_02_junk_magic 29 -59 1
dungeon_minimap_cell stage_02_junk_magic 121 -74 1
dungeon_minimap_cell stage_02_junk_magic 4 0 0
dungeon_minimap_cell stage_02_junk_magic 237 -230 1
dungeon_minimap_cell stage_02_junk_magic 153 -124 2
dungeon_minimap_cell stage_02_junk_magic 28 -55 1
dungeon_minimap_cell stage_02_junk_magic -4 1 2
dungeon_minimap_cell stage_02_junk_magic 211 -129 0
dungeon_minimap_cell stage_02_junk_magic -3 1 1
dungeon_minimap_cell stage_02_junk_magic 197 -115 1
dungeon_minimap_cell stage_02_junk_magic 93 -75 0
dungeon_minimap_cell stage_02_junk_magic 2 1 0
dungeon_minimap_cell stage_02_junk_magic 196 -115 0
dungeon_minimap_cell stage_02_junk_magic 92 -75 0
dungeon_minimap_cell stage_02_junk_magic 3 1 1
dungeon_minimap_cell stage_02_junk_magic 195 -115 0
dungeon_minimap_cell stage_02_junk_magic 91 -75 0
dungeon_minimap_cell stage_02_junk_magic 4 1 1
dungeon_minimap_cell stage_02_junk_magic 140 -117 0
dungeon_minimap_cell stage_02_junk_magic 20 -29 0
dungeon_minimap_cell stage_02_junk_magic -3 2 1
dungeon_minimap_cell stage_02_junk_magic 17 -34 0
dungeon_minimap_cell stage_02_junk_magic 226 -146 3
dungeon_minimap_cell stage_02_junk_magic 92 -88 1
dungeon_minimap_cell stage_02_junk_magic -2 2 0
dungeon_minimap_cell stage_02_junk_magic 270 -243 2
dungeon_minimap_cell stage_02_junk_magic -1 2 0
dungeon_minimap_cell stage_02_junk_magic 29 -24 2
dungeon_minimap_cell stage_02_junk_magic 0 2 0
dungeon_minimap_cell stage_02_junk_magic 1 2 0
dungeon_minimap_cell stage_02_junk_magic 2 2 0
dungeon_minimap_cell stage_02_junk_magic 3 2 2
dungeon_minimap_cell stage_02_junk_magic 130 -81 0
dungeon_minimap_cell stage_02_junk_magic 126 -85 0
dungeon_minimap_cell stage_02_junk_magic -2 3 1
dungeon_minimap_cell stage_02_junk_magic -1 3 1
dungeon_minimap_cell stage_02_junk_magic 192 -112 2
dungeon_minimap_cell stage_02_junk_magic 132 -100 0
dungeon_minimap_cell stage_02_junk_magic 0 3 0
dungeon_minimap_cell stage_02_junk_magic 53 -67 0
dungeon_minimap_cell stage_02_junk_magic 193 -112 1
dungeon_minimap_cell stage_02_junk_magic 133 -100 0
dungeon_minimap_cell stage_02_junk_magic 1 3 1
dungeon_minimap_cell stage_02_junk_magic 52 -67 4
dungeon_minimap_cell stage_02_junk_magic 194 -112 1
dungeon_minimap_cell stage_02_junk_magic 134 -100 0
dungeon_minimap_cell stage_02_junk_magic 2 3 2
dungeon_minimap_cell stage_02_junk_magic 55 -67 0
dungeon_minimap_cell stage_02_junk_magic 126 -100 1
dungeon_minimap_cell stage_02_junk_magic 108 -82 0
dungeon_minimap_cell stage_02_junk_magic 68 -58 0
dungeon_minimap_cell stage_02_junk_magic 0 -6 2
dungeon_minimap_cell stage_02_junk_magic 127 -100 2
dungeon_minimap_cell stage_02_junk_magic 109 -82 0
dungeon_minimap_cell stage_02_junk_magic 69 -58 1
dungeon_minimap_cell stage_02_junk_magic 1 -6 1
dungeon_minimap_cell stage_02_junk_magic -2 -5 1
dungeon_minimap_cell stage_02_junk_magic 149 -117 1
dungeon_minimap_cell stage_02_junk_magic 13 -29 1
dungeon_minimap_cell stage_02_junk_magic 2 -5 0
dungeon_minimap_cell stage_02_junk_magic 240 -215 0
dungeon_minimap_cell stage_02_junk_magic 134 -74 2
dungeon_minimap_cell stage_02_junk_magic 3 -5 2
dungeon_minimap_cell stage_02_junk_magic 241 -215 0
dungeon_minimap_cell stage_02_junk_magic 142 -106 0
dungeon_minimap_cell stage_02_junk_magic 4 -4 0
dungeon_minimap_cell stage_02_junk_magic -1 -7 1
dungeon_minimap_cell stage_02_junk_magic 148 -119 1
dungeon_minimap_cell stage_02_junk_magic 12 -31 1
dungeon_minimap_cell stage_02_junk_magic 288 -242 1
dungeon_minimap_cell stage_02_junk_magic 206 -145 1
dungeon_minimap_cell stage_02_junk_magic 73 -80 2
dungeon_minimap_cell stage_02_junk_magic 265 -245 2
dungeon_minimap_cell stage_02_junk_magic 0 -7 1
dungeon_minimap_cell stage_02_junk_magic 207 -145 1
dungeon_minimap_cell stage_02_junk_magic 72 -80 2
dungeon_minimap_cell stage_02_junk_magic 1 -7 0
dungeon_minimap_cell stage_02_junk_magic 75 -80 4
dungeon_minimap_cell stage_02_junk_magic 271 -245 0
dungeon_minimap_cell stage_02_junk_magic 2 -7 1
dungeon_minimap_cell stage_02_junk_magic 205 -145 2
dungeon_minimap_cell stage_02_junk_magic 74 -80 1
dungeon_minimap_cell stage_02_junk_magic 3 -7 3
dungeon_minimap_cell stage_02_junk_magic -3 -6 1
dungeon_minimap_cell stage_02_junk_magic 127 -80 0
dungeon_minimap_cell stage_02_junk_magic 291 -245 0
dungeon_minimap_cell stage_02_junk_magic 215 -120 1
dungeon_minimap_cell stage_02_junk_magic -2 -6 2
dungeon_minimap_cell stage_02_junk_magic -1 -6 2
dungeon_minimap_cell stage_02_junk_magic 210 -172 0
dungeon_minimap_cell stage_02_junk_magic 146 -108 0
dungeon_minimap_cell stage_02_junk_magic 128 -90 0
dungeon_minimap_cell stage_02_junk_magic 58 -68 0
dungeon_minimap_cell stage_02_junk_magic 23 -39 0
dungeon_minimap_cell stage_02_junk_magic 282 -249 0
dungeon_minimap_cell stage_02_junk_magic 124 -100 1
dungeon_minimap_cell stage_02_junk_magic 110 -82 0
dungeon_minimap_cell stage_02_junk_magic 70 -58 1
dungeon_minimap_cell stage_02_junk_magic 2 -6 0
dungeon_minimap_cell stage_02_junk_magic 125 -100 1
dungeon_minimap_cell stage_02_junk_magic 111 -82 0
dungeon_minimap_cell stage_02_junk_magic 71 -58 1
dungeon_minimap_cell stage_02_junk_magic 3 -6 0
dungeon_minimap_cell stage_02_junk_magic 122 -100 2
dungeon_minimap_cell stage_02_junk_magic 104 -82 0
dungeon_minimap_cell stage_02_junk_magic 64 -58 0
dungeon_minimap_cell stage_02_junk_magic 18 -12 2
dungeon_minimap_cell stage_02_junk_magic 4 -6 0
dungeon_minimap_cell stage_02_junk_magic 258 -225 2
dungeon_minimap_cell stage_02_junk_magic 46 -61 2
dungeon_minimap_cell stage_02_junk_magic -3 -5 1
dungeon_minimap_cell stage_02_junk_magic 129 -74 2
dungeon_minimap_cell stage_02_junk_magic 4 -5 0
dungeon_minimap_cell stage_02_junk_magic 246 -215 0
dungeon_minimap_cell stage_02_junk_magic 128 -74 1
dungeon_minimap_cell stage_02_junk_magic 5 -5 0
dungeon_minimap_cell stage_02_junk_magic 247 -215 0
dungeon_minimap_cell stage_02_junk_magic 141 -114 0
dungeon_minimap_cell stage_02_junk_magic 235 -192 2
dungeon_minimap_cell stage_02_junk_magic 289 -243 2
dungeon_minimap_cell stage_02_junk_magic -4 -4 3
dungeon_minimap_cell stage_02_junk_magic 143 -106 0
dungeon_minimap_cell stage_02_junk_magic 5 -4 0
dungeon_minimap_cell stage_02_junk_magic 140 -106 0
dungeon_minimap_cell stage_02_junk_magic 6 -4 0
dungeon_minimap_cell stage_02_junk_magic 55 -49 0
dungeon_minimap_cell stage_02_junk_magic 5 -3 0
dungeon_minimap_cell stage_02_junk_magic 206 -186 2
dungeon_minimap_cell stage_02_junk_magic 241 -223 2
dungeon_minimap_cell stage_02_junk_magic 52 -49 0
dungeon_minimap_cell stage_02_junk_magic 6 -3 0
dungeon_minimap_cell stage_02_junk_magic 205 -186 2
dungeon_minimap_cell stage_02_junk_magic 242 -223 2
dungeon_minimap_cell stage_02_junk_magic 75 -56 2
dungeon_minimap_cell stage_02_junk_magic 5 -2 0
dungeon_minimap_cell stage_02_junk_magic 226 -191 0
dungeon_minimap_cell stage_02_junk_magic 6 -2 2
dungeon_minimap_cell stage_02_junk_magic 225 -191 0
dungeon_minimap_cell stage_02_junk_magic 102 -84 0
dungeon_minimap_cell stage_02_junk_magic 256 -231 1
